400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,59,0,0,[0, 1, 0],
400,118,0,0,[0, 1, 0],
400,177,59,0,[0, 0, 1],
480,118,59,0,[0, 1, 0],
480,177,118,0,[0, 1, 0],
480,236,177,0,[0, 1, 0],
480,295,236,0,[0, 1, 0],
480,354,295,0,[0, 1, 0],
480,413,354,0,[0, 1, 0],
480,472,413,0,[0, 1, 0],
480,531,472,0,[0, 1, 0],
480,590,531,0,[0, 1, 0],
480,236,590,0,[1, 0, 0],
400,0,295,0,[0, 0, 1],
480,354,59,0,[0, 1, 0],
480,413,118,0,[0, 1, 0],
480,472,177,0,[0, 1, 0],
480,531,236,0,[0, 1, 0],
480,590,295,0,[0, 1, 0],
480,0,354,0,[1, 0, 0],
400,59,0,413,[0, 1, 0],
400,118,0,472,[0, 1, 0],
400,177,59,531,[1, 0, 0],
320,354,236,118,[0, 0, 1],
400,295,177,0,[0, 0, 1],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,59,0,[1, 0, 0],
400,0,0,118,[0, 1, 0],
400,0,0,177,[0, 1, 0],
400,59,59,236,[1, 0, 0],
320,590,118,118,[0, 1, 0],
320,0,177,177,[1, 0, 0],
240,0,0,236,[0, 1, 0],
240,0,0,295,[0, 1, 0],
240,0,0,354,[0, 1, 0],
240,0,0,413,[0, 1, 0],
240,0,0,472,[0, 1, 0],
240,0,0,531,[0, 1, 0],
240,0,0,590,[0, 1, 0],
240,0,0,472,[0, 1, 0],
240,0,0,531,[0, 1, 0],
240,0,0,590,[0, 1, 0],
240,0,0,590,[0, 1, 0],
240,0,0,118,[0, 1, 0],
240,0,0,177,[0, 1, 0],
240,0,0,236,[0, 1, 0],
240,0,0,295,[0, 1, 0],
240,0,0,354,[0, 1, 0],
240,0,0,413,[0, 1, 0],
240,0,0,472,[0, 1, 0],
240,0,0,531,[0, 1, 0],
240,0,0,590,[0, 1, 0],
240,0,0,354,[0, 1, 0],
240,0,0,413,[0, 1, 0],
240,0,0,472,[0, 1, 0],
240,0,0,531,[0, 1, 0],
240,0,0,590,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,59,[0, 1, 0],
240,59,0,118,[0, 1, 0],
240,118,0,177,[0, 1, 0],
240,177,0,236,[0, 1, 0],
240,236,59,295,[1, 0, 0],
160,295,295,118,[0, 0, 1],
240,354,177,413,[1, 0, 0],
160,413,413,236,[0, 0, 1],
240,472,295,531,[1, 0, 0],
160,531,531,354,[0, 0, 1],
240,590,413,177,[0, 0, 1],
320,472,236,0,[0, 0, 1],
400,295,0,0,[0, 1, 0],
400,354,0,0,[0, 1, 0],
400,413,0,59,[0, 1, 0],
400,472,0,118,[0, 1, 0],
400,531,0,177,[0, 1, 0],
400,590,0,236,[0, 1, 0],
400,413,0,295,[0, 1, 0],
400,472,0,354,[0, 1, 0],
400,531,0,413,[0, 1, 0],
400,590,0,472,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,177,[0, 1, 0],
400,0,0,236,[0, 1, 0],
400,0,0,295,[0, 1, 0],
400,0,0,354,[0, 1, 0],
400,0,0,413,[0, 1, 0],
400,0,0,472,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,177,[0, 1, 0],
400,59,0,236,[0, 1, 0],
400,118,0,295,[0, 1, 0],
400,177,0,354,[0, 1, 0],
400,236,0,413,[0, 1, 0],
400,295,0,472,[0, 1, 0],
400,354,0,531,[0, 1, 0],
400,413,0,590,[0, 1, 0],
400,472,0,0,[0, 1, 0],
400,531,0,0,[0, 1, 0],
400,590,0,0,[0, 1, 0],
400,413,0,0,[0, 1, 0],
400,472,0,0,[0, 1, 0],
400,531,0,0,[0, 1, 0],
400,590,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,59,0,[0, 0, 1],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,59,0,[1, 0, 0],
400,0,0,118,[0, 1, 0],
400,0,0,177,[0, 1, 0],
400,0,0,236,[0, 1, 0],
400,0,0,295,[0, 1, 0],
400,0,0,354,[0, 1, 0],
400,0,59,413,[1, 0, 0],
320,0,0,118,[0, 1, 0],
320,0,0,177,[0, 1, 0],
320,0,0,236,[0, 1, 0],
320,0,0,295,[0, 1, 0],
320,0,0,354,[0, 1, 0],
320,0,0,413,[0, 1, 0],
320,0,0,472,[0, 1, 0],
320,0,0,531,[0, 1, 0],
320,0,0,590,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,59,0,0,[0, 1, 0],
320,118,0,0,[0, 1, 0],
320,177,0,0,[0, 1, 0],
320,236,0,0,[0, 1, 0],
320,295,0,0,[0, 1, 0],
320,354,0,0,[0, 1, 0],
320,413,0,0,[0, 1, 0],
320,472,0,0,[0, 1, 0],
320,531,0,59,[0, 1, 0],
320,590,0,118,[0, 1, 0],
320,0,0,177,[0, 1, 0],
320,0,0,236,[0, 1, 0],
320,0,0,295,[0, 1, 0],
320,0,0,354,[0, 1, 0],
320,0,0,413,[0, 1, 0],
320,0,0,472,[0, 1, 0],
320,0,0,531,[0, 1, 0],
320,0,0,590,[0, 1, 0],
320,0,0,472,[0, 1, 0],
320,0,0,531,[0, 1, 0],
320,0,0,590,[0, 1, 0],
320,59,0,0,[0, 1, 0],
320,118,0,0,[0, 1, 0],
320,177,0,0,[0, 1, 0],
320,236,0,0,[0, 1, 0],
320,295,0,59,[0, 1, 0],
320,354,0,118,[0, 1, 0],
320,413,0,177,[0, 1, 0],
320,472,0,236,[0, 1, 0],
320,531,0,295,[0, 1, 0],
320,590,0,354,[0, 1, 0],
320,177,0,413,[0, 1, 0],
320,236,0,472,[0, 1, 0],
320,295,0,531,[0, 1, 0],
320,354,0,590,[0, 1, 0],
320,413,0,472,[0, 1, 0],
320,472,0,531,[0, 1, 0],
320,531,0,590,[0, 1, 0],
320,590,0,354,[0, 1, 0],
320,0,0,413,[0, 1, 0],
320,59,0,472,[0, 1, 0],
320,118,0,531,[0, 1, 0],
320,177,0,590,[0, 1, 0],
320,236,0,0,[0, 1, 0],
320,295,0,0,[0, 1, 0],
320,354,0,0,[0, 1, 0],
320,413,0,0,[0, 1, 0],
320,472,0,0,[0, 1, 0],
320,531,0,0,[0, 1, 0],
320,590,0,0,[0, 1, 0],
320,531,0,0,[0, 1, 0],
320,590,59,0,[0, 0, 1],
400,118,59,0,[0, 0, 1],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,0,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,59,0,[0, 1, 0],
480,236,118,0,[0, 1, 0],
480,295,177,0,[0, 1, 0],
480,354,236,0,[0, 1, 0],
480,413,295,0,[0, 1, 0],
480,472,354,0,[0, 1, 0],
480,531,413,0,[0, 1, 0],
480,590,472,0,[0, 1, 0],
480,0,531,0,[1, 0, 0],
400,0,0,590,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,59,0,[0, 0, 1],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,59,0,[0, 1, 0],
480,472,118,0,[0, 1, 0],
480,531,177,0,[0, 1, 0],
480,590,236,0,[0, 1, 0],
480,0,295,0,[1, 0, 0],
400,0,0,354,[0, 1, 0],
400,0,0,413,[0, 1, 0],
400,0,0,472,[0, 1, 0],
400,0,59,531,[1, 0, 0],
320,413,0,118,[0, 1, 0],
320,472,0,177,[0, 1, 0],
320,531,0,236,[0, 1, 0],
320,590,0,295,[0, 1, 0],
320,590,0,354,[0, 1, 0],
320,59,0,413,[0, 1, 0],
320,118,0,472,[0, 1, 0],
320,177,0,531,[0, 1, 0],
320,236,0,590,[0, 1, 0],
320,295,0,0,[0, 1, 0],
320,354,0,0,[0, 1, 0],
320,413,59,0,[0, 0, 1],
400,118,0,0,[0, 1, 0],
400,177,59,0,[0, 0, 1],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,0,0,[0, 1, 0],
480,590,0,0,[0, 1, 0],
480,59,0,0,[0, 1, 0],
480,118,0,0,[0, 1, 0],
480,177,0,0,[0, 1, 0],
480,236,0,0,[0, 1, 0],
480,295,0,0,[0, 1, 0],
480,354,0,0,[0, 1, 0],
480,413,0,0,[0, 1, 0],
480,472,0,0,[0, 1, 0],
480,531,59,0,[0, 1, 0],
480,590,118,0,[0, 1, 0],
480,0,177,0,[1, 0, 0],
400,0,0,236,[0, 1, 0],
400,0,0,295,[0, 1, 0],
400,0,0,354,[0, 1, 0],
400,0,0,413,[0, 1, 0],
400,0,0,472,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,354,[0, 1, 0],
400,0,0,413,[0, 1, 0],
400,0,0,472,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,59,[0, 1, 0],
400,0,0,118,[0, 1, 0],
400,0,0,177,[0, 1, 0],
400,0,0,236,[0, 1, 0],
400,0,0,295,[0, 1, 0],
400,0,0,354,[0, 1, 0],
400,0,0,413,[0, 1, 0],
400,0,0,472,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,59,0,0,[0, 1, 0],
400,118,0,0,[0, 1, 0],
400,177,0,0,[0, 1, 0],
400,236,0,0,[0, 1, 0],
400,295,0,0,[0, 1, 0],
400,354,0,59,[0, 1, 0],
400,413,0,118,[0, 1, 0],
400,472,0,177,[0, 1, 0],
400,531,0,236,[0, 1, 0],
400,590,0,295,[0, 1, 0],
400,0,0,354,[0, 1, 0],
400,0,0,413,[0, 1, 0],
400,0,0,472,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,59,0,590,[0, 1, 0],
400,118,0,590,[0, 1, 0],
400,177,0,0,[0, 1, 0],
400,236,0,0,[0, 1, 0],
400,295,0,0,[0, 1, 0],
400,354,0,0,[0, 1, 0],
400,413,0,0,[0, 1, 0],
400,472,0,0,[0, 1, 0],
400,531,0,0,[0, 1, 0],
400,590,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,59,0,59,[0, 1, 0],
400,118,0,118,[0, 1, 0],
400,177,0,177,[0, 1, 0],
400,236,0,236,[0, 1, 0],
400,295,0,295,[0, 1, 0],
400,354,0,354,[0, 1, 0],
400,413,0,413,[0, 1, 0],
400,472,0,472,[0, 1, 0],
400,531,0,531,[0, 1, 0],
400,590,0,590,[0, 1, 0],
400,236,0,0,[0, 1, 0],
400,295,0,0,[0, 1, 0],
400,354,0,0,[0, 1, 0],
400,413,59,0,[0, 0, 1],
480,118,59,0,[0, 1, 0],
480,177,118,0,[0, 1, 0],
480,236,177,0,[0, 1, 0],
480,295,236,0,[0, 1, 0],
480,354,295,0,[0, 1, 0],
480,413,354,0,[0, 1, 0],
480,472,413,0,[0, 1, 0],
480,531,472,0,[0, 1, 0],
480,590,531,0,[0, 1, 0],
480,177,590,0,[1, 0, 0],
400,0,236,177,[0, 0, 1],
480,295,236,0,[0, 1, 0],
480,354,295,0,[0, 1, 0],
480,413,354,0,[0, 1, 0],
480,472,413,0,[0, 1, 0],
480,531,472,0,[0, 1, 0],
480,590,531,0,[0, 1, 0],
480,0,590,0,[1, 0, 0],
400,0,0,413,[0, 1, 0],
400,0,0,472,[0, 1, 0],
400,0,0,531,[0, 1, 0],
400,0,0,590,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,0,[0, 1, 0],
400,0,0,59,[0, 1, 0],
400,0,0,118,[0, 1, 0],
400,0,0,177,[0, 1, 0],
400,0,0,236,[0, 1, 0],
400,0,0,295,[0, 1, 0],
400,0,0,354,[0, 1, 0],
400,0,59,413,[1, 0, 0],
320,0,0,118,[0, 1, 0],
320,59,59,177,[1, 0, 0],
240,0,118,118,[1, 0, 0],
160,59,59,177,[1, 0, 0],
80,0,118,118,[1, 0, 0],
80,0,177,177,[1, 0, 0],
80,0,236,236,[1, 0, 0],
80,0,295,295,[1, 0, 0],
80,0,354,354,[1, 0, 0],
80,0,413,413,[1, 0, 0],
80,0,472,472,[1, 0, 0],
80,0,531,531,[1, 0, 0],
80,0,590,590,[1, 0, 0],
80,0,0,590,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,0,[0, 1, 0],
80,0,0,59,[0, 1, 0],
80,0,0,118,[0, 1, 0],
80,0,0,177,[0, 1, 0],
80,0,0,236,[0, 1, 0],
80,0,0,295,[0, 1, 0],
80,0,0,354,[0, 1, 0],
80,0,0,413,[0, 1, 0],
80,0,0,472,[0, 1, 0],
80,0,0,531,[0, 1, 0],
80,0,0,590,[0, 1, 0],
80,0,0,354,[0, 1, 0],
80,0,0,413,[0, 1, 0],
80,0,0,472,[0, 1, 0],
80,0,0,531,[0, 1, 0],
80,0,0,590,[0, 1, 0],
80,59,0,413,[0, 1, 0],
80,118,0,472,[0, 1, 0],
80,177,59,531,[1, 0, 0],
80,236,118,590,[1, 0, 0],
80,295,177,177,[0, 1, 0],
80,354,236,236,[0, 1, 0],
80,413,295,295,[0, 1, 0],
80,472,354,354,[0, 1, 0],
80,531,413,413,[0, 1, 0],
80,590,472,472,[0, 1, 0],
80,590,531,531,[0, 1, 0],
80,0,590,590,[1, 0, 0],
80,0,531,0,[0, 0, 1],
160,590,59,0,[0, 0, 1],
240,118,0,0,[0, 1, 0],
240,177,0,0,[0, 1, 0],
240,236,0,0,[0, 1, 0],
240,295,0,0,[0, 1, 0],
240,354,0,0,[0, 1, 0],
240,413,0,0,[0, 1, 0],
240,472,0,0,[0, 1, 0],
240,531,59,0,[0, 0, 1],
320,118,0,0,[0, 1, 0],
320,177,0,0,[0, 1, 0],
320,236,59,59,[0, 1, 0],
320,295,118,118,[0, 1, 0],
320,354,177,177,[0, 1, 0],
320,413,236,236,[0, 1, 0],
320,472,295,295,[0, 1, 0],
320,531,354,354,[0, 1, 0],
320,590,413,413,[0, 1, 0],
320,590,472,472,[0, 1, 0],
320,0,531,531,[1, 0, 0],
240,0,0,590,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,0,0,0,[0, 1, 0],
240,59,0,0,[0, 1, 0],
240,118,0,0,[0, 1, 0],
240,177,0,0,[0, 1, 0],
240,236,0,0,[0, 1, 0],
240,295,0,0,[0, 1, 0],
240,354,0,59,[0, 1, 0],
240,413,0,118,[0, 1, 0],
240,472,0,177,[0, 1, 0],
240,531,0,236,[0, 1, 0],
240,590,0,295,[0, 1, 0],
240,0,0,354,[0, 1, 0],
240,0,0,413,[0, 1, 0],
240,0,59,472,[1, 0, 0],
160,118,0,118,[0, 1, 0],
160,177,0,177,[0, 1, 0],
160,236,0,236,[0, 1, 0],
160,295,0,295,[0, 1, 0],
160,354,0,354,[0, 1, 0],
160,413,0,413,[0, 1, 0],
160,472,0,472,[0, 1, 0],
160,531,0,531,[0, 1, 0],
160,590,0,590,[0, 1, 0],
160,0,0,0,[0, 1, 0],
160,0,59,0,[0, 0, 1],
240,118,0,236,[0, 1, 0],
240,177,0,295,[0, 1, 0],
240,236,0,354,[0, 1, 0],
240,295,0,413,[0, 1, 0],
240,354,0,472,[0, 1, 0],
240,413,0,531,[0, 1, 0],
240,472,0,590,[0, 1, 0],
240,531,0,0,[0, 1, 0],
240,590,0,0,[0, 1, 0],
240,295,0,0,[0, 1, 0],
240,354,59,0,[0, 0, 1],
320,118,0,0,[0, 1, 0],
320,177,0,0,[0, 1, 0],
320,236,0,0,[0, 1, 0],
320,295,0,0,[0, 1, 0],
320,354,0,0,[0, 1, 0],
320,413,0,0,[0, 1, 0],
320,472,0,59,[0, 1, 0],
320,531,59,118,[0, 1, 0],
320,590,118,177,[0, 1, 0],
320,354,177,236,[0, 1, 0],
320,413,236,295,[0, 1, 0],
320,472,295,354,[0, 1, 0],
320,531,354,413,[0, 1, 0],
320,590,413,472,[0, 1, 0],
320,118,472,531,[1, 0, 0],
240,354,177,531,[1, 0, 0],
160,59,413,236,[0, 0, 1],
240,472,295,0,[0, 0, 1],
320,354,0,0,[0, 1, 0],
320,413,0,0,[0, 1, 0],
320,472,0,0,[0, 1, 0],
320,531,59,0,[0, 0, 1],
400,118,0,59,[0, 1, 0],
400,177,0,118,[0, 1, 0],
400,236,0,177,[0, 1, 0],
400,295,0,236,[0, 1, 0],
400,354,0,295,[0, 1, 0],
400,413,0,354,[0, 1, 0],
400,472,0,413,[0, 1, 0],
400,531,59,472,[0, 1, 0],
400,590,118,531,[0, 1, 0],
400,0,177,590,[1, 0, 0],
320,0,0,236,[0, 1, 0],
320,0,0,295,[0, 1, 0],
320,59,0,354,[0, 1, 0],
320,118,0,413,[0, 1, 0],
320,177,0,472,[0, 1, 0],
320,236,0,531,[0, 1, 0],
320,295,0,590,[0, 1, 0],
320,354,0,118,[0, 1, 0],
320,413,0,177,[0, 1, 0],
320,472,0,236,[0, 1, 0],
320,531,0,295,[0, 1, 0],
320,590,0,354,[0, 1, 0],
320,590,0,413,[0, 1, 0],
320,0,0,472,[0, 1, 0],
320,0,0,531,[0, 1, 0],
320,0,0,590,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,59,0,0,[0, 1, 0],
320,118,0,0,[0, 1, 0],
320,177,0,0,[0, 1, 0],
320,236,0,0,[0, 1, 0],
320,295,0,0,[0, 1, 0],
320,354,0,0,[0, 1, 0],
320,413,0,0,[0, 1, 0],
320,472,0,0,[0, 1, 0],
320,531,0,0,[0, 1, 0],
320,590,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,0,[0, 1, 0],
320,0,0,59,[0, 1, 0],
320,0,0,118,[0, 1, 0],
320,0,0,177,[0, 1, 0],
320,0,0,236,[0, 1, 0],
320,0,0,295,[0, 1, 0],
320,0,0,354,[0, 1, 0],
320,0,0,413,[0, 1, 0],
320,59,0,472,[0, 1, 0],
320,118,0,531,[0, 1, 0],
320,177,0,590,[0, 1, 0],
320,236,0,0,[0, 1, 0],
320,295,0,0,[0, 1, 0],
320,354,0,0,[0, 1, 0],
320,413,0,0,[0, 1, 0],
320,472,0,0,[0, 1, 0],
320,531,0,0,[0, 1, 0],
320,590,59,0,[0, 0, 1],
400,118,0,0,[0, 1, 0],
